state,dateweek,candidate_name,pct_estimate_mean,pct_trend_adjusted_mean
California,29,Joseph R. Biden Jr.,60.23900571428571,60.887655714285714
Arkansas,29,Joseph R. Biden Jr.,44.94322857142858,45.030832857142855
Arizona,29,Joseph R. Biden Jr.,47.24307857142857,47.24852714285714
Alaska,29,Joseph R. Biden Jr.,45.42401999999999,45.54072428571429
Alabama,29,Joseph R. Biden Jr.,39.41475285714285,39.89812142857142
Wisconsin,29,Donald Trump,41.64393999999999,41.423871428571424
West Virginia,29,Donald Trump,65.99600571428572,62.89433142857143
Washington,29,Donald Trump,35.29583142857143,33.501575714285714
Virginia,29,Donald Trump,41.890861428571434,39.507958571428574
Utah,29,Donald Trump,48.25559428571428,46.19416714285715
Texas,29,Donald Trump,46.43173428571429,46.26734428571429
Tennessee,29,Donald Trump,53.503308571428576,51.79884285714286
South Carolina,29,Donald Trump,51.74870857142857,50.02676714285714
Pennsylvania,29,Donald Trump,42.27039428571428,42.07572857142857
Oklahoma,29,Donald Trump,58.10822714285713,56.48896142857143
Ohio,29,Donald Trump,46.93019,45.609632857142856
North Dakota,29,Donald Trump,55.931915714285715,52.614597142857136
North Carolina,29,Donald Trump,45.21855571428572,45.02714000000001
New York,29,Donald Trump,33.51182285714286,32.289682857142864
New Mexico,29,Donald Trump,42.41668428571428,40.39653
New Jersey,29,Donald Trump,36.32390142857143,34.344829999999995
New Hampshire,29,Donald Trump,44.88583714285715,41.88124428571428
Nevada,29,Donald Trump,42.37874571428572,39.73114428571428
National,29,Donald Trump,41.38569571428572,41.306037142857136
NE-2,29,Donald Trump,43.84839142857144,42.99816428571428
Montana,29,Donald Trump,51.33305571428571,50.72701428571429
Missouri,29,Donald Trump,49.12356428571429,48.00779714285714
Mississippi,29,Donald Trump,52.47675142857143,51.223594285714285
Minnesota,29,Donald Trump,44.48947428571429,43.72810857142857
Michigan,29,Donald Trump,40.77481,40.48784857142857
Massachusetts,29,Donald Trump,32.49059714285715,30.965052857142858
Maryland,29,Donald Trump,35.15528142857143,33.11390142857143
Maine,29,Donald Trump,42.45124142857143,40.913740000000004
Kentucky,29,Donald Trump,55.57341714285714,55.05634714285715
Kansas,29,Donald Trump,52.84071,50.68492285714286
Iowa,29,Donald Trump,47.18093714285715,46.00487285714286
Indiana,29,Donald Trump,50.312398571428574,48.88195714285715
Georgia,29,Donald Trump,46.66573857142857,46.10675714285715
Florida,29,Donald Trump,42.69711285714286,42.4528
Delaware,29,Donald Trump,40.21201142857142,36.74818857142857
Connecticut,29,Donald Trump,34.90505857142857,32.81036571428571
Colorado,29,Donald Trump,39.23654428571428,37.75355428571429
California,29,Donald Trump,33.09637714285714,31.33842142857143
Arkansas,29,Donald Trump,47.015217142857146,46.7494
Arizona,29,Donald Trump,45.017207142857146,44.80279714285715
Alaska,29,Donald Trump,48.53959714285714,48.49714571428571
Alabama,29,Donald Trump,56.66395571428571,55.39607571428571
Wisconsin,30,Joseph R. Biden Jr.,49.066044285714284,48.89022142857142
West Virginia,30,Joseph R. Biden Jr.,32.630971428571435,33.25982
Washington,30,Joseph R. Biden Jr.,57.32611857142858,58.09732285714286
Virginia,30,Joseph R. Biden Jr.,49.48818428571428,50.33559571428571
Utah,30,Joseph R. Biden Jr.,37.23195714285715,38.02119714285715
Texas,30,Joseph R. Biden Jr.,46.30731000000001,46.12869857142857
Tennessee,30,Joseph R. Biden Jr.,39.999425714285714,40.751
South Carolina,30,Joseph R. Biden Jr.,43.34443142857143,43.62080000000001
Pennsylvania,30,Joseph R. Biden Jr.,49.875989999999994,49.75748857142857
Oklahoma,30,Joseph R. Biden Jr.,34.8356,35.05349428571429
Ohio,30,Joseph R. Biden Jr.,47.66249571428572,47.917988571428566
North Dakota,30,Joseph R. Biden Jr.,37.943071428571436,38.615295714285715
North Carolina,30,Joseph R. Biden Jr.,48.11390285714286,47.89919571428571
New York,30,Joseph R. Biden Jr.,57.84575571428572,58.16240571428572
New Mexico,30,Joseph R. Biden Jr.,53.30159142857143,53.602489999999996
New Jersey,30,Joseph R. Biden Jr.,55.04247714285714,55.83780714285714
New Hampshire,30,Joseph R. Biden Jr.,49.213341428571425,49.75706142857143
Nevada,30,Joseph R. Biden Jr.,46.98430428571429,47.405878571428566
National,30,Joseph R. Biden Jr.,50.14761285714285,49.99777571428571
NE-2,30,Joseph R. Biden Jr.,49.34185,50.034295714285726
Montana,30,Joseph R. Biden Jr.,41.615575714285704,41.68234714285715
Missouri,30,Joseph R. Biden Jr.,43.74815142857143,43.705868571428574
Mississippi,30,Joseph R. Biden Jr.,40.39494571428572,40.69423857142857
Minnesota,30,Joseph R. Biden Jr.,53.116164285714284,53.306558571428575
Michigan,30,Joseph R. Biden Jr.,49.436165714285714,49.27527714285715
Massachusetts,30,Joseph R. Biden Jr.,62.63988714285714,63.38794142857143
Maryland,30,Joseph R. Biden Jr.,59.55659714285714,60.037609999999994
Maine,30,Joseph R. Biden Jr.,52.522222857142864,52.768010000000004
Kentucky,30,Joseph R. Biden Jr.,38.263717142857146,38.53683142857143
Kansas,30,Joseph R. Biden Jr.,40.58566571428572,40.955405714285725
Iowa,30,Joseph R. Biden Jr.,45.26362571428571,45.50466142857143
Indiana,30,Joseph R. Biden Jr.,38.34979285714286,39.11950714285714
Georgia,30,Joseph R. Biden Jr.,46.04839857142857,45.97045428571429
Florida,30,Joseph R. Biden Jr.,49.68891571428571,49.57208857142857
Delaware,30,Joseph R. Biden Jr.,55.88692857142856,56.14314857142857
Connecticut,30,Joseph R. Biden Jr.,54.41119,55.35324285714286
Colorado,30,Joseph R. Biden Jr.,53.06826285714285,53.59137857142857
California,30,Joseph R. Biden Jr.,60.249688571428564,60.77071285714285
Arkansas,30,Joseph R. Biden Jr.,44.97897571428571,44.88787142857143
Arizona,30,Joseph R. Biden Jr.,48.02203142857143,47.87782571428571
Alaska,30,Joseph R. Biden Jr.,46.052525714285714,45.81582714285714
Alabama,30,Joseph R. Biden Jr.,39.43552714285715,39.72034
Wisconsin,30,Donald Trump,41.73435,41.79042428571428
West Virginia,30,Donald Trump,64.31234571428571,61.43488714285714
Washington,30,Donald Trump,35.30545285714286,33.854218571428575
Virginia,30,Donald Trump,41.89964428571428,39.85227714285715
Utah,30,Donald Trump,48.26762428571429,46.520784285714285
Texas,30,Donald Trump,46.22609285714286,46.252131428571424
Tennessee,30,Donald Trump,53.52670857142857,52.178695714285716
South Carolina,30,Donald Trump,51.27528285714285,50.15450714285714
Pennsylvania,30,Donald Trump,42.61061857142857,42.635040000000004
Oklahoma,30,Donald Trump,58.11682857142857,56.811038571428575
Ohio,30,Donald Trump,46.68644428571428,45.93439571428571
North Dakota,30,Donald Trump,55.93099428571428,52.94533142857143
North Carolina,30,Donald Trump,45.61000571428572,45.67032
New York,30,Donald Trump,33.54996857142857,32.59703714285714
New Mexico,30,Donald Trump,42.77869571428572,41.26249285714285
New Jersey,30,Donald Trump,36.365610000000004,34.65002285714286
New Hampshire,30,Donald Trump,44.776924285714294,42.22493571428572
Nevada,30,Donald Trump,42.606451428571425,40.247327142857145
National,30,Donald Trump,41.798188571428575,41.82120571428572
NE-2,30,Donald Trump,44.75618857142858,43.91507
Montana,30,Donald Trump,51.08458714285714,50.743847142857135
Missouri,30,Donald Trump,49.35501285714285,48.72733857142857
Mississippi,30,Donald Trump,52.48585571428571,51.51672142857142
Minnesota,30,Donald Trump,43.11676285714287,42.827531428571426
Michigan,30,Donald Trump,41.371500000000005,41.410894285714285
Massachusetts,30,Donald Trump,32.52530714285714,31.305687142857145
Maryland,30,Donald Trump,35.151180000000004,33.37162285714286
Maine,30,Donald Trump,42.455482857142854,41.2423
Kentucky,30,Donald Trump,55.886892857142854,55.68257142857142
Kansas,30,Donald Trump,53.01450142857143,51.31390285714286
Iowa,30,Donald Trump,46.78935857142857,46.008788571428575
Indiana,30,Donald Trump,51.34083,50.02233714285715
Georgia,30,Donald Trump,47.22292714285714,47.183342857142854
Florida,30,Donald Trump,42.51058142857143,42.50479857142857
Delaware,30,Donald Trump,40.207607142857135,37.09881571428571
Connecticut,30,Donald Trump,34.94224285714286,33.166892857142855
Colorado,30,Donald Trump,39.73939571428571,38.436158571428564
California,30,Donald Trump,33.11230142857143,31.58269428571429
Arkansas,30,Donald Trump,47.010938571428575,47.15434857142857
Arizona,30,Donald Trump,45.06448999999999,45.100587142857144
Alaska,30,Donald Trump,48.654062857142854,48.76317857142857
Alabama,30,Donald Trump,57.032047142857145,55.96125714285714
Wisconsin,31,Joseph R. Biden Jr.,49.02953428571429,48.84919285714285
West Virginia,31,Joseph R. Biden Jr.,33.288248571428575,34.01565
Washington,31,Joseph R. Biden Jr.,58.542771428571434,59.036167142857146
Virginia,31,Joseph R. Biden Jr.,50.34558714285714,50.82291285714286
Utah,31,Joseph R. Biden Jr.,37.22950714285714,37.99436142857143
Texas,31,Joseph R. Biden Jr.,46.63222571428572,46.452850000000005
Tennessee,31,Joseph R. Biden Jr.,39.98101714285714,40.763014285714284
South Carolina,31,Joseph R. Biden Jr.,42.68589285714285,42.881451428571424
Pennsylvania,31,Joseph R. Biden Jr.,49.71083285714286,49.59232571428572
Oklahoma,31,Joseph R. Biden Jr.,34.83078857142857,35.07868857142857
Ohio,31,Joseph R. Biden Jr.,46.50486857142857,46.63308142857143
North Dakota,31,Joseph R. Biden Jr.,37.94287428571429,38.66185142857143
North Carolina,31,Joseph R. Biden Jr.,48.39887142857143,48.27751857142857
New York,31,Joseph R. Biden Jr.,57.82343142857143,58.01305857142857
New Mexico,31,Joseph R. Biden Jr.,53.24598142857143,53.46595142857143
New Jersey,31,Joseph R. Biden Jr.,54.206522857142865,54.63286
New Hampshire,31,Joseph R. Biden Jr.,49.975007142857145,50.36252571428572
Nevada,31,Joseph R. Biden Jr.,46.762927142857144,47.12303142857143
National,31,Joseph R. Biden Jr.,50.194402857142855,50.1031
NE-2,31,Joseph R. Biden Jr.,48.889338571428574,49.610462857142856
Montana,31,Joseph R. Biden Jr.,42.77466285714286,42.71595285714285
Missouri,31,Joseph R. Biden Jr.,43.63782,43.59068571428571
Mississippi,31,Joseph R. Biden Jr.,40.38776285714287,40.73148857142858
Minnesota,31,Joseph R. Biden Jr.,50.673204285714284,50.740585714285714
Michigan,31,Joseph R. Biden Jr.,49.79467857142856,49.670927142857145
Massachusetts,31,Joseph R. Biden Jr.,60.109314285714284,60.46948571428571
Maryland,31,Joseph R. Biden Jr.,59.55877714285714,59.92088571428571
Maine,31,Joseph R. Biden Jr.,51.71251285714285,51.88017571428571
ME-2,31,Joseph R. Biden Jr.,45.01303166666667,44.96841333333333
ME-1,31,Joseph R. Biden Jr.,55.01303166666667,54.94891333333333
Kentucky,31,Joseph R. Biden Jr.,37.87826285714285,38.14353428571428
Kansas,31,Joseph R. Biden Jr.,40.43600428571428,40.78086142857143
Iowa,31,Joseph R. Biden Jr.,45.601821428571434,45.73739428571429
Indiana,31,Joseph R. Biden Jr.,38.09209285714286,38.88115714285714
Georgia,31,Joseph R. Biden Jr.,46.000330000000005,45.922718571428575
Florida,31,Joseph R. Biden Jr.,50.00432285714286,49.89714
Delaware,31,Joseph R. Biden Jr.,55.88980857142857,56.109674285714284
Connecticut,31,Joseph R. Biden Jr.,54.39025142857143,55.17044571428572
Colorado,31,Joseph R. Biden Jr.,52.39152428571428,52.79971285714286
California,31,Joseph R. Biden Jr.,60.238281428571426,60.722078571428575
Arkansas,31,Joseph R. Biden Jr.,44.98094,44.930499999999995
Arizona,31,Joseph R. Biden Jr.,48.81413571428571,48.70816285714285
Alaska,31,Joseph R. Biden Jr.,44.95712142857143,44.752924285714286
Alabama,31,Joseph R. Biden Jr.,39.42503142857142,39.72030285714286
Wisconsin,31,Donald Trump,41.68103142857143,41.80811142857143
West Virginia,31,Donald Trump,63.63720428571429,60.871939999999995
Washington,31,Donald Trump,33.6062,32.557025714285714
Virginia,31,Donald Trump,41.36878571428571,40.162789999999994
Utah,31,Donald Trump,48.261779999999995,46.632711428571426
Texas,31,Donald Trump,45.762164285714285,45.92511428571429
Tennessee,31,Donald Trump,53.48900285714286,52.20060000000001
South Carolina,31,Donald Trump,51.63873142857143,50.89301
Pennsylvania,31,Donald Trump,42.83156857142857,42.92944142857143
Oklahoma,31,Donald Trump,58.10574285714285,56.86644428571429
Ohio,31,Donald Trump,47.047521428571436,46.82672428571429
North Dakota,31,Donald Trump,55.92932714285714,53.01491285714285
North Carolina,31,Donald Trump,45.939925714285714,46.052144285714284
New York,31,Donald Trump,33.522890000000004,32.693754285714284
New Mexico,31,Donald Trump,42.85554428571429,41.56066285714286
New Jersey,31,Donald Trump,35.82814714285714,34.556042857142856
New Hampshire,31,Donald Trump,43.60751428571429,41.84229428571428
Nevada,31,Donald Trump,42.668139999999994,40.489754285714284
National,31,Donald Trump,41.759551428571434,41.84863285714285
NE-2,31,Donald Trump,45.10253428571429,44.33817714285715
Montana,31,Donald Trump,51.18776571428572,51.19865428571429
Missouri,31,Donald Trump,49.438311428571424,49.00699857142856
Mississippi,31,Donald Trump,52.47150714285714,51.58206
Minnesota,31,Donald Trump,42.802681428571425,42.70897
Michigan,31,Donald Trump,41.62294142857143,41.72294285714286
Massachusetts,31,Donald Trump,29.40890285714286,28.704375714285714
Maryland,31,Donald Trump,35.148177142857136,33.49179857142857
Maine,31,Donald Trump,41.54325714285714,40.75475571428571
ME-2,31,Donald Trump,42.07165666666667,42.07352166666667
ME-1,31,Donald Trump,35.068643333333334,35.100784999999995
Kentucky,31,Donald Trump,56.23461714285714,56.09014714285714
Kansas,31,Donald Trump,53.046620000000004,51.48618285714286
Iowa,31,Donald Trump,47.04033285714286,46.670077142857146
Indiana,31,Donald Trump,51.7434,50.41480857142857
Georgia,31,Donald Trump,47.00113142857143,47.03577571428571
Florida,31,Donald Trump,43.544985714285716,43.67669
Delaware,31,Donald Trump,40.20390571428572,37.29767714285714
Connecticut,31,Donald Trump,34.91821142857143,33.23272000000001
Colorado,31,Donald Trump,40.107951428571425,39.35008714285714
California,31,Donald Trump,33.08696571428571,31.64341714285714
Arkansas,31,Donald Trump,47.00799428571428,47.24214571428571
Arizona,31,Donald Trump,44.81910285714285,44.95310857142858
Alaska,31,Donald Trump,49.60510428571428,49.792991428571426
Alabama,31,Donald Trump,57.15028,56.17682142857142
Wisconsin,32,Joseph R. Biden Jr.,49.36524571428571,49.18270714285715
West Virginia,32,Joseph R. Biden Jr.,33.30976714285715,34.00971857142857
Washington,32,Joseph R. Biden Jr.,58.79060285714286,59.17923571428572
Virginia,32,Joseph R. Biden Jr.,50.500278571428574,50.82408428571428
Utah,32,Joseph R. Biden Jr.,36.82245999999999,37.44238285714287
Texas,32,Joseph R. Biden Jr.,46.514517142857144,46.262188571428574
Tennessee,32,Joseph R. Biden Jr.,40.03707285714285,40.76312142857143
South Carolina,32,Joseph R. Biden Jr.,43.331792857142865,43.32225
Pennsylvania,32,Joseph R. Biden Jr.,49.63281571428571,49.4457
Oklahoma,32,Joseph R. Biden Jr.,34.57229857142857,34.77911428571429
Ohio,32,Joseph R. Biden Jr.,46.32575428571429,46.21045142857144
North Dakota,32,Joseph R. Biden Jr.,37.96630714285714,38.718877142857146
North Carolina,32,Joseph R. Biden Jr.,48.235677142857135,48.083592857142854
New York,32,Joseph R. Biden Jr.,57.88959142857142,58.059804285714286
New Mexico,32,Joseph R. Biden Jr.,53.30083,53.479712857142864
New Jersey,32,Joseph R. Biden Jr.,54.128870000000006,54.47828428571429
New Hampshire,32,Joseph R. Biden Jr.,50.568889999999996,50.84695142857142
Nevada,32,Joseph R. Biden Jr.,46.832184285714284,47.17265571428571
National,32,Joseph R. Biden Jr.,50.233259999999994,50.143614285714285
NE-2,32,Joseph R. Biden Jr.,48.926045714285706,49.59226142857142
Montana,32,Joseph R. Biden Jr.,43.620598571428566,43.508701428571435
Missouri,32,Joseph R. Biden Jr.,43.67082428571429,43.58623428571428
Mississippi,32,Joseph R. Biden Jr.,40.43155,40.73086428571429
Minnesota,32,Joseph R. Biden Jr.,50.24261142857142,50.20948428571429
Michigan,32,Joseph R. Biden Jr.,49.76338571428572,49.585080000000005
Massachusetts,32,Joseph R. Biden Jr.,59.751398571428574,60.01132857142858
Maryland,32,Joseph R. Biden Jr.,59.58989999999999,59.96539571428572
Maine,32,Joseph R. Biden Jr.,51.80031714285713,51.795998571428576
ME-2,32,Joseph R. Biden Jr.,44.89931571428571,44.81473285714286
ME-1,32,Joseph R. Biden Jr.,57.13266142857143,57.00750428571428
Kentucky,32,Joseph R. Biden Jr.,38.76472,38.79988714285714
Kansas,32,Joseph R. Biden Jr.,40.63583142857143,40.98652142857143
Iowa,32,Joseph R. Biden Jr.,45.26146142857143,45.293240000000004
Indiana,32,Joseph R. Biden Jr.,38.24389285714286,38.685477142857145
Hawaii,32,Joseph R. Biden Jr.,56.730737999999995,56.399384
Georgia,32,Joseph R. Biden Jr.,46.25579857142857,46.11832857142857
Florida,32,Joseph R. Biden Jr.,49.72004571428572,49.50838
Delaware,32,Joseph R. Biden Jr.,55.92180285714285,56.15379428571429
Connecticut,32,Joseph R. Biden Jr.,54.45413285714285,55.19409428571429
Colorado,32,Joseph R. Biden Jr.,52.39635142857143,52.7085
California,32,Joseph R. Biden Jr.,61.22562,61.74937571428571
Arkansas,32,Joseph R. Biden Jr.,45.01244857142857,44.90032714285714
Arizona,32,Joseph R. Biden Jr.,48.69182857142857,48.50185142857142
Alaska,32,Joseph R. Biden Jr.,44.82560571428571,44.55196142857143
Alabama,32,Joseph R. Biden Jr.,38.55047714285714,38.72536428571429
Wisconsin,32,Donald Trump,41.776001428571426,42.06790571428571
West Virginia,32,Donald Trump,63.623262857142855,61.18378714285715
Washington,32,Donald Trump,33.305905714285714,32.73682
Virginia,32,Donald Trump,41.011630000000004,40.40084
Utah,32,Donald Trump,48.47135000000001,47.524029999999996
Texas,32,Donald Trump,46.100137142857136,46.52767571428571
Tennessee,32,Donald Trump,53.469858571428574,52.38782142857143
South Carolina,32,Donald Trump,50.26168857142857,50.193555714285715
Pennsylvania,32,Donald Trump,42.828784285714285,43.15074857142857
Oklahoma,32,Donald Trump,58.45326,57.54041571428571
Ohio,32,Donald Trump,45.92307571428571,46.194062857142846
North Dakota,32,Donald Trump,55.93328428571429,53.30776714285714
North Carolina,32,Donald Trump,45.40454142857142,45.60196285714285
New York,32,Donald Trump,33.508782857142855,33.12527285714286
New Mexico,32,Donald Trump,42.81212285714286,42.06229142857143
New Jersey,32,Donald Trump,35.728942857142854,34.94215285714286
New Hampshire,32,Donald Trump,42.775662857142855,41.843848571428566
Nevada,32,Donald Trump,42.644915714285716,41.031262857142856
National,32,Donald Trump,42.13267714285714,42.30759857142857
NE-2,32,Donald Trump,45.08302285714286,44.83180142857143
Montana,32,Donald Trump,52.20019571428571,52.38585857142858
Missouri,32,Donald Trump,49.42261285714285,49.28452
Mississippi,32,Donald Trump,52.45404285714285,51.71890857142857
Minnesota,32,Donald Trump,42.51291571428572,42.73634714285714
Michigan,32,Donald Trump,41.70384571428571,41.96630857142857
Massachusetts,32,Donald Trump,28.883308571428568,28.601402857142862
Maryland,32,Donald Trump,35.13298571428572,33.86649285714286
Maine,32,Donald Trump,40.95821857142857,40.890042857142866
ME-2,32,Donald Trump,43.46959285714286,43.59757428571429
ME-1,32,Donald Trump,33.89393428571429,34.06987285714286
Kentucky,32,Donald Trump,55.83788285714286,55.96126857142857
Kansas,32,Donald Trump,52.9551,51.860891428571435
Iowa,32,Donald Trump,46.569425714285714,46.608398571428566
Indiana,32,Donald Trump,52.81682000000001,52.329697142857135
Hawaii,32,Donald Trump,30.24608,30.363369999999996
Georgia,32,Donald Trump,46.31547,46.46287285714285
Florida,32,Donald Trump,43.69719714285714,44.089835714285705
Delaware,32,Donald Trump,40.187802857142856,37.787035714285715
Connecticut,32,Donald Trump,34.90510142857143,33.715911428571424
Colorado,32,Donald Trump,40.10715285714286,39.88893714285714
California,32,Donald Trump,32.57620714285714,31.587269999999997
Arkansas,32,Donald Trump,46.992082857142854,47.39926571428571
Arizona,32,Donald Trump,44.60374,44.983041428571426
Alaska,32,Donald Trump,49.736158571428575,50.17957428571429
Alabama,32,Donald Trump,57.37421,56.75998714285714
Wisconsin,33,Joseph R. Biden Jr.,49.59146,49.59119285714286
West Virginia,33,Joseph R. Biden Jr.,33.39891285714286,34.34811857142857
Washington,33,Joseph R. Biden Jr.,58.87525857142857,59.64132714285714
Virginia,33,Joseph R. Biden Jr.,50.58873285714286,51.23667571428572
Utah,33,Joseph R. Biden Jr.,36.30410142857143,37.00566
Texas,33,Joseph R. Biden Jr.,46.321892857142856,46.32864714285714
Tennessee,33,Joseph R. Biden Jr.,40.107732857142864,40.995627142857145
South Carolina,33,Joseph R. Biden Jr.,43.431784285714286,43.451171428571435
Pennsylvania,33,Joseph R. Biden Jr.,50.02107142857143,50.057164285714286
Oklahoma,33,Joseph R. Biden Jr.,34.43065571428571,34.74259857142857
Ohio,33,Joseph R. Biden Jr.,46.30148857142857,46.39804
North Dakota,33,Joseph R. Biden Jr.,38.05573285714285,39.110767142857135
North Carolina,33,Joseph R. Biden Jr.,47.79719285714286,47.78773571428571
New York,33,Joseph R. Biden Jr.,57.947958571428565,58.50463142857143
New Mexico,33,Joseph R. Biden Jr.,53.35433428571428,53.942932857142864
New Jersey,33,Joseph R. Biden Jr.,54.19674285714286,54.93530857142857
New Hampshire,33,Joseph R. Biden Jr.,50.64675142857143,51.315465714285715
Nevada,33,Joseph R. Biden Jr.,46.90418999999999,47.64317857142857
National,33,Joseph R. Biden Jr.,50.6549,50.646911428571435
NE-2,33,Joseph R. Biden Jr.,49.02625428571428,50.153885714285714
NE-1,33,Joseph R. Biden Jr.,43.60059857142858,43.709855714285716
Montana,33,Joseph R. Biden Jr.,43.69198857142857,43.74406142857142
Missouri,33,Joseph R. Biden Jr.,43.770234285714295,43.997531428571435
Mississippi,33,Joseph R. Biden Jr.,40.58120714285714,40.92274000000001
Minnesota,33,Joseph R. Biden Jr.,50.15405285714286,50.19892857142857
Michigan,33,Joseph R. Biden Jr.,49.70004999999999,49.770557142857136
Massachusetts,33,Joseph R. Biden Jr.,60.93258714285714,61.39013
Maryland,33,Joseph R. Biden Jr.,59.68538142857143,60.40804000000001
Maine,33,Joseph R. Biden Jr.,50.837424285714285,50.857479999999995
ME-2,33,Joseph R. Biden Jr.,43.64646714285714,43.63864285714286
ME-1,33,Joseph R. Biden Jr.,57.06028428571428,57.05089857142857
Kentucky,33,Joseph R. Biden Jr.,39.580110000000005,39.577122857142854
Kansas,33,Joseph R. Biden Jr.,40.89730428571428,41.212857142857146
Iowa,33,Joseph R. Biden Jr.,45.03121428571428,45.08958571428571
Indiana,33,Joseph R. Biden Jr.,38.37228857142857,38.836685714285714
Hawaii,33,Joseph R. Biden Jr.,56.782884285714275,56.75864571428571
Georgia,33,Joseph R. Biden Jr.,45.83867714285714,45.865494285714284
Florida,33,Joseph R. Biden Jr.,49.60207857142858,49.690332857142856
Delaware,33,Joseph R. Biden Jr.,56.01892142857144,56.65931142857143
Connecticut,33,Joseph R. Biden Jr.,54.323228571428565,55.46064428571429
Colorado,33,Joseph R. Biden Jr.,52.47290857142856,53.18476
California,33,Joseph R. Biden Jr.,61.42536142857143,62.08500571428572
Arkansas,33,Joseph R. Biden Jr.,45.10959285714286,45.219964285714276
Arizona,33,Joseph R. Biden Jr.,48.62024,48.629758571428574
Alaska,33,Joseph R. Biden Jr.,44.89570142857143,44.895854285714286
Alabama,33,Joseph R. Biden Jr.,38.46638142857143,38.75551714285714
Wisconsin,33,Donald Trump,42.40588857142858,42.73244285714286
West Virginia,33,Donald Trump,63.58708857142857,61.23618428571429
Washington,33,Donald Trump,33.28077428571429,32.883852857142855
Virginia,33,Donald Trump,40.978582857142854,40.542765714285714
Utah,33,Donald Trump,48.77253142857143,48.18621142857143
Texas,33,Donald Trump,46.391065714285716,47.00065857142857
Tennessee,33,Donald Trump,53.45284857142857,52.52316857142857
South Carolina,33,Donald Trump,49.652055714285716,49.865022857142854
Pennsylvania,33,Donald Trump,43.31601428571429,43.704015714285724
Oklahoma,33,Donald Trump,58.69558428571429,57.99695285714286
Ohio,33,Donald Trump,45.40285285714286,45.94705
North Dakota,33,Donald Trump,55.901157142857144,53.406368571428565
North Carolina,33,Donald Trump,45.90494285714285,46.16506857142857
New York,33,Donald Trump,33.50513857142857,33.23538571428571
New Mexico,33,Donald Trump,42.77618428571429,42.19893142857143
New Jersey,33,Donald Trump,35.71953,35.04732428571429
New Hampshire,33,Donald Trump,42.756072857142854,42.10296571428572
Nevada,33,Donald Trump,42.62894,41.13293428571428
National,33,Donald Trump,42.254799999999996,42.364491428571434
NE-2,33,Donald Trump,45.04609285714287,45.01694428571428
NE-1,33,Donald Trump,50.47959428571428,51.02694142857143
Montana,33,Donald Trump,52.15441285714286,52.57429571428571
Missouri,33,Donald Trump,49.38071142857143,49.44905285714286
Mississippi,33,Donald Trump,53.22560428571428,52.67083142857143
Minnesota,33,Donald Trump,44.09299,44.479228571428564
Michigan,33,Donald Trump,41.74048857142857,42.149211428571434
Massachusetts,33,Donald Trump,29.054482857142858,28.911848571428575
Maryland,33,Donald Trump,35.09682142857143,33.90365857142857
Maine,33,Donald Trump,40.05757142857143,40.359519999999996
ME-2,33,Donald Trump,43.57702428571429,43.85363285714286
ME-1,33,Donald Trump,33.09944,33.434511428571426
Kentucky,33,Donald Trump,55.176120000000004,55.52882
Kansas,33,Donald Trump,51.355671428571426,50.710435714285715
Iowa,33,Donald Trump,46.151202857142856,46.45300000000001
Indiana,33,Donald Trump,53.20766142857143,53.09505714285714
Hawaii,33,Donald Trump,30.237415714285714,30.639115714285712
Georgia,33,Donald Trump,46.17531142857143,46.424504285714285
Florida,33,Donald Trump,43.87217,44.3717
Delaware,33,Donald Trump,40.150557142857146,37.87044714285714
Connecticut,33,Donald Trump,34.71471285714286,33.779062857142854
Colorado,33,Donald Trump,40.07167,40.07039142857143
California,33,Donald Trump,31.663328571428572,30.85153142857143
Arkansas,33,Donald Trump,46.95375714285715,47.56845285714285
Arizona,33,Donald Trump,44.76718571428571,45.189454285714284
Alaska,33,Donald Trump,49.69956571428571,50.396275714285714
Alabama,33,Donald Trump,57.38936999999999,56.93970714285714
Wisconsin,34,Joseph R. Biden Jr.,45.84605666666667,46.120824999999996
West Virginia,34,Joseph R. Biden Jr.,36.62983583333333,37.676423333333325
Washington,34,Joseph R. Biden Jr.,50.958345,52.06967166666667
Virginia,34,Joseph R. Biden Jr.,46.128725,47.044900000000005
Utah,34,Joseph R. Biden Jr.,37.8029825,38.74966666666666
Texas,34,Joseph R. Biden Jr.,43.1178925,43.5278025
Tennessee,34,Joseph R. Biden Jr.,40.036142500000004,40.8952625
South Carolina,34,Joseph R. Biden Jr.,41.84940749999999,42.079510000000006
Pennsylvania,34,Joseph R. Biden Jr.,45.80749333333333,46.172334166666666
Oklahoma,34,Joseph R. Biden Jr.,36.52073166666666,37.011893333333326
Ohio,34,Joseph R. Biden Jr.,43.54445833333333,44.001394999999995
North Dakota,34,Joseph R. Biden Jr.,38.7962275,39.82994
North Carolina,34,Joseph R. Biden Jr.,44.365183333333334,44.63164333333333
New York,34,Joseph R. Biden Jr.,50.451770833333335,51.371114166666665
New Mexico,34,Joseph R. Biden Jr.,47.65676916666666,48.69055
New Jersey,34,Joseph R. Biden Jr.,48.23708583333334,49.22634583333333
New Hampshire,34,Joseph R. Biden Jr.,46.232882499999995,47.06699833333332
Nevada,34,Joseph R. Biden Jr.,43.88623916666666,45.000379166666676
National,34,Joseph R. Biden Jr.,46.82287333333333,46.99326833333333
NE-2,34,Joseph R. Biden Jr.,44.6800475,46.09378
NE-1,34,Joseph R. Biden Jr.,41.506955000000005,41.91463916666667
